BillDetailID,OrderDate,CustomerID,ProductID,OrderQty,UnitPrice,LineProfit
522,2019-12-03 00:00:00,730,45,8,3550,872
523,2016-09-17 00:00:00,379,50,6,9056,5496
524,2017-07-16 00:00:00,499,50,7,9056,6412
525,2018-01-23 00:00:00,201,22,1,655,204
526,2016-11-26 00:00:00,809,40,8,7245,7320
527,2018-05-24 00:00:00,960,7,2,4009,1624
528,2018-08-13 00:00:00,757,42,1,6201,440
529,2018-05-01 00:00:00,136,20,8,4184,3720
530,2018-01-08 00:00:00,771,8,8,4074,7768
531,2019-11-24 00:00:00,14,17,4,6338,1668
532,2019-10-20 00:00:00,975,45,6,3550,654
533,2020-03-21 00:00:00,363,28,9,919,5418
534,2020-08-01 00:00:00,400,31,1,4203,931
535,2017-01-01 00:00:00,778,28,1,919,602
536,2019-08-01 00:00:00,523,28,5,919,3010
537,2017-06-09 00:00:00,453,9,3,8971,1074
538,2017-01-08 00:00:00,920,34,9,2235,7938
539,2019-09-08 00:00:00,626,24,3,10030,1908
540,2017-01-02 00:00:00,903,48,9,4856,2178
541,2017-03-10 00:00:00,311,15,4,1118,2864
542,2018-11-13 00:00:00,362,36,8,4019,2368
543,2017-08-19 00:00:00,859,18,6,5999,60
544,2017-10-02 00:00:00,441,39,5,10137,2040
545,2020-07-18 00:00:00,381,41,6,2665,1332
546,2018-12-13 00:00:00,458,35,3,8211,2352
547,2019-07-25 00:00:00,438,8,3,4074,2913
548,2017-05-02 00:00:00,639,49,4,348,972
549,2020-07-13 00:00:00,52,12,2,1055,200
550,2019-09-16 00:00:00,650,40,8,7245,7320
551,2017-12-15 00:00:00,324,48,8,4856,1936
552,2018-07-07 00:00:00,393,24,2,10030,1272
553,2016-11-16 00:00:00,734,49,5,348,1215
554,2020-08-07 00:00:00,762,33,1,8656,7
555,2017-11-22 00:00:00,686,36,6,4019,1776
556,2018-11-05 00:00:00,636,20,6,4184,2790
557,2019-06-01 00:00:00,321,12,5,1055,500
558,2017-04-09 00:00:00,392,15,4,1118,2864
559,2017-08-31 00:00:00,225,45,6,3550,654
560,2017-12-03 00:00:00,23,27,9,8329,765
561,2020-05-10 00:00:00,516,6,3,5868,1719
562,2020-07-21 00:00:00,231,33,2,8656,14
563,2018-03-10 00:00:00,129,28,10,919,6020
564,2019-05-16 00:00:00,816,15,4,1118,2864
565,2019-09-17 00:00:00,229,23,8,6407,6864
566,2017-06-08 00:00:00,489,14,3,8220,72
567,2017-11-26 00:00:00,83,35,9,8211,7056
568,2020-05-27 00:00:00,761,18,7,5999,70
569,2018-07-08 00:00:00,494,26,2,4966,1488
570,2020-03-02 00:00:00,359,13,10,10237,6280
571,2019-08-10 00:00:00,444,18,3,5999,30
572,2019-08-11 00:00:00,226,37,8,8918,2864
573,2017-04-07 00:00:00,202,17,8,6338,3336
574,2017-03-20 00:00:00,196,26,7,4966,5208
575,2017-04-07 00:00:00,316,2,10,1565,4500
576,2017-05-14 00:00:00,768,14,9,8220,216
577,2018-02-28 00:00:00,316,45,6,3550,654
578,2017-10-03 00:00:00,982,23,5,6407,4290
579,2018-10-21 00:00:00,80,44,7,3899,308
580,2019-11-08 00:00:00,507,12,1,1055,100
581,2018-04-06 00:00:00,112,33,4,8656,28
582,2020-08-14 00:00:00,74,39,9,10137,3672
583,2018-09-30 00:00:00,16,46,6,2723,222
584,2016-12-29 00:00:00,979,46,6,2723,222
585,2017-10-24 00:00:00,482,11,9,4470,1458
586,2018-06-25 00:00:00,999,41,5,2665,1110
587,2017-09-20 00:00:00,313,2,5,1565,2250
588,2018-03-29 00:00:00,529,43,5,9442,4595
589,2016-10-26 00:00:00,179,2,2,1565,900
590,2020-01-20 00:00:00,100,45,5,3550,545
591,2019-09-19 00:00:00,763,3,1,2138,381
592,2020-03-28 00:00:00,580,33,8,8656,56
593,2018-07-30 00:00:00,485,42,9,6201,3960
594,2019-03-29 00:00:00,473,24,6,10030,3816
595,2020-04-10 00:00:00,952,48,1,4856,242
596,2020-08-27 00:00:00,456,37,6,8918,2148
597,2019-09-26 00:00:00,971,20,9,4184,4185
598,2017-10-02 00:00:00,781,24,3,10030,1908
599,2018-10-16 00:00:00,591,27,7,8329,595
600,2019-06-18 00:00:00,185,11,5,4470,810
601,2019-04-21 00:00:00,151,34,3,2235,2646
602,2017-06-02 00:00:00,882,8,4,4074,3884
603,2020-02-28 00:00:00,522,10,6,2863,2928
604,2017-07-20 00:00:00,655,50,6,9056,5496
605,2018-04-12 00:00:00,21,42,4,6201,1760
606,2017-01-07 00:00:00,654,32,4,9553,3960
607,2020-05-08 00:00:00,514,17,1,6338,417
608,2017-11-05 00:00:00,209,30,7,9196,2926
609,2019-08-30 00:00:00,762,5,3,5857,672
610,2018-06-14 00:00:00,161,21,5,1196,2580
611,2019-10-08 00:00:00,626,40,4,7245,3660
612,2018-10-25 00:00:00,999,32,3,9553,2970
613,2019-11-23 00:00:00,409,49,3,348,729
614,2020-03-25 00:00:00,141,7,7,4009,5684
615,2019-12-22 00:00:00,245,14,8,8220,192
616,2018-11-20 00:00:00,368,20,6,4184,2790
617,2017-06-22 00:00:00,49,38,6,9265,1698
618,2018-02-17 00:00:00,655,29,6,2312,3690
619,2018-01-19 00:00:00,67,8,4,4074,3884
620,2020-03-23 00:00:00,225,50,10,9056,9160
621,2018-05-30 00:00:00,132,42,2,6201,880
622,2017-09-17 00:00:00,52,31,8,4203,7448
623,2018-09-07 00:00:00,988,50,9,9056,8244
624,2016-12-14 00:00:00,402,30,6,9196,2508
625,2020-08-23 00:00:00,353,14,7,8220,168
626,2018-07-14 00:00:00,600,15,7,1118,5012
627,2019-07-20 00:00:00,693,42,6,6201,2640
628,2017-10-04 00:00:00,841,14,7,8220,168
629,2019-01-02 00:00:00,302,33,10,8656,70
630,2018-03-03 00:00:00,799,33,1,8656,7
631,2017-01-18 00:00:00,811,7,6,4009,4872
632,2018-10-11 00:00:00,285,19,5,9122,3040
633,2019-07-27 00:00:00,466,32,2,9553,1980
634,2017-08-30 00:00:00,782,2,6,1565,2700
635,2019-05-17 00:00:00,28,27,2,8329,170
636,2020-04-08 00:00:00,951,46,10,2723,370
637,2016-09-06 00:00:00,133,42,6,6201,2640
638,2017-02-23 00:00:00,322,19,5,9122,3040
639,2019-05-30 00:00:00,235,17,8,6338,3336
640,2017-03-20 00:00:00,389,13,5,10237,3140
641,2018-03-11 00:00:00,97,42,8,6201,3520
642,2017-08-24 00:00:00,315,27,9,8329,765
643,2018-03-08 00:00:00,664,40,6,7245,5490
644,2017-11-27 00:00:00,465,11,9,4470,1458
645,2019-05-27 00:00:00,169,17,7,6338,2919
646,2017-10-25 00:00:00,77,44,8,3899,352
647,2019-01-17 00:00:00,7,5,6,5857,1344
648,2019-03-17 00:00:00,448,15,1,1118,716
649,2017-03-04 00:00:00,870,48,7,4856,1694
650,2019-05-13 00:00:00,429,35,10,8211,7840
651,2018-05-01 00:00:00,124,12,5,1055,500
652,2019-01-27 00:00:00,941,13,10,10237,6280
653,2017-04-19 00:00:00,726,22,4,655,816
654,2020-05-08 00:00:00,608,18,9,5999,90
655,2018-10-16 00:00:00,333,29,5,2312,3075
656,2018-07-04 00:00:00,19,18,8,5999,80
657,2016-09-28 00:00:00,234,40,4,7245,3660
658,2018-06-24 00:00:00,75,34,1,2235,882
659,2017-11-11 00:00:00,494,5,6,5857,1344
660,2016-12-04 00:00:00,710,44,9,3899,396
661,2017-09-11 00:00:00,689,33,6,8656,42
662,2019-04-28 00:00:00,602,41,1,2665,222
663,2020-06-13 00:00:00,275,36,10,4019,2960
664,2018-06-10 00:00:00,965,47,10,8102,2170
665,2020-03-18 00:00:00,586,50,5,9056,4580
666,2019-01-11 00:00:00,618,23,2,6407,1716
667,2020-04-16 00:00:00,900,20,4,4184,1860
668,2020-01-02 00:00:00,966,11,3,4470,486
669,2018-07-24 00:00:00,980,46,6,2723,222
670,2017-05-03 00:00:00,295,27,10,8329,850
671,2018-04-10 00:00:00,36,23,1,6407,858
672,2018-12-16 00:00:00,215,20,4,4184,1860
673,2018-05-03 00:00:00,626,8,1,4074,971
674,2018-11-24 00:00:00,113,48,2,4856,484
675,2020-03-15 00:00:00,868,36,7,4019,2072
676,2019-08-03 00:00:00,729,5,2,5857,448
677,2017-03-26 00:00:00,519,16,1,9551,989
678,2016-10-04 00:00:00,548,18,10,5999,100
679,2018-12-03 00:00:00,925,4,10,2778,8120
680,2017-12-17 00:00:00,18,42,5,6201,2200
681,2020-03-11 00:00:00,62,27,2,8329,170
682,2017-12-30 00:00:00,361,6,10,5868,5730
683,2020-04-23 00:00:00,896,45,10,3550,1090
684,2017-08-29 00:00:00,79,6,4,5868,2292
685,2019-11-14 00:00:00,526,23,9,6407,7722
686,2017-03-13 00:00:00,847,5,3,5857,672
687,2020-04-29 00:00:00,749,20,1,4184,465
688,2019-10-26 00:00:00,428,8,2,4074,1942
689,2019-06-25 00:00:00,742,47,7,8102,1519
690,2020-04-27 00:00:00,636,23,7,6407,6006
691,2016-10-31 00:00:00,173,48,1,4856,242
692,2020-01-27 00:00:00,171,40,4,7245,3660
693,2020-08-03 00:00:00,612,7,9,4009,7308
694,2017-10-11 00:00:00,36,36,3,4019,888
695,2018-11-13 00:00:00,50,24,5,10030,3180
696,2017-07-13 00:00:00,8,23,9,6407,7722
697,2020-07-29 00:00:00,707,27,1,8329,85
698,2018-08-29 00:00:00,221,46,7,2723,259
699,2018-09-08 00:00:00,858,29,6,2312,3690
700,2020-03-07 00:00:00,677,12,9,1055,900
701,2018-11-08 00:00:00,529,22,3,655,612
702,2018-06-29 00:00:00,240,28,3,919,1806
703,2019-01-30 00:00:00,694,39,1,10137,408
704,2018-03-23 00:00:00,327,50,4,9056,3664
705,2017-10-17 00:00:00,776,18,1,5999,10
706,2019-01-31 00:00:00,156,25,5,4460,3885
707,2019-11-17 00:00:00,279,30,5,9196,2090
708,2017-02-21 00:00:00,4,28,3,919,1806
709,2017-08-27 00:00:00,355,2,8,1565,3600
710,2018-06-15 00:00:00,487,50,2,9056,1832
711,2019-04-18 00:00:00,662,38,6,9265,1698
712,2018-03-19 00:00:00,213,8,8,4074,7768
713,2020-06-24 00:00:00,910,11,2,4470,324
714,2018-04-02 00:00:00,23,34,9,2235,7938
715,2018-06-19 00:00:00,404,44,8,3899,352
716,2017-03-20 00:00:00,947,40,9,7245,8235
717,2017-05-16 00:00:00,915,45,3,3550,327
718,2016-12-19 00:00:00,696,7,7,4009,5684
719,2018-01-26 00:00:00,486,36,8,4019,2368
720,2016-12-04 00:00:00,915,6,2,5868,1146
721,2017-04-30 00:00:00,859,38,8,9265,2264
722,2019-10-17 00:00:00,119,8,6,4074,5826
723,2019-05-15 00:00:00,1000,31,4,4203,3724
724,2017-10-13 00:00:00,156,30,9,9196,3762
725,2018-07-03 00:00:00,567,32,1,9553,990
726,2016-11-14 00:00:00,747,49,8,348,1944
727,2019-02-20 00:00:00,709,9,9,8971,3222
728,2020-03-17 00:00:00,237,38,7,9265,1981
729,2017-06-11 00:00:00,251,29,4,2312,2460
730,2018-02-17 00:00:00,284,41,9,2665,1998
731,2019-11-19 00:00:00,133,37,9,8918,3222
732,2019-01-21 00:00:00,414,31,9,4203,8379
733,2018-08-21 00:00:00,962,1,8,4041,6424
734,2020-02-09 00:00:00,142,30,7,9196,2926
735,2018-10-04 00:00:00,70,39,2,10137,816
736,2017-12-09 00:00:00,899,10,2,2863,976
737,2018-11-01 00:00:00,681,31,5,4203,4655
738,2020-08-22 00:00:00,678,22,5,655,1020
739,2017-02-09 00:00:00,275,33,3,8656,21
740,2017-10-05 00:00:00,948,6,4,5868,2292
741,2020-01-13 00:00:00,565,32,8,9553,7920
742,2019-06-27 00:00:00,517,4,7,2778,5684
743,2018-06-24 00:00:00,540,1,9,4041,7227
744,2018-05-26 00:00:00,495,41,5,2665,1110
745,2017-01-26 00:00:00,285,6,8,5868,4584
746,2019-05-31 00:00:00,442,11,1,4470,162
747,2018-11-10 00:00:00,393,26,7,4966,5208
748,2018-02-21 00:00:00,976,48,9,4856,2178
749,2018-09-08 00:00:00,505,25,7,4460,5439
750,2019-07-20 00:00:00,713,37,5,8918,1790
751,2016-11-27 00:00:00,614,28,9,919,5418
752,2019-06-07 00:00:00,53,29,8,2312,4920
753,2017-07-25 00:00:00,555,36,4,4019,1184
754,2017-04-06 00:00:00,111,10,9,2863,4392
755,2016-11-24 00:00:00,106,50,4,9056,3664
756,2017-11-08 00:00:00,203,12,3,1055,300
757,2020-02-03 00:00:00,544,47,7,8102,1519
758,2020-04-18 00:00:00,918,19,4,9122,2432
759,2019-04-29 00:00:00,228,36,4,4019,1184
760,2019-05-12 00:00:00,851,1,4,4041,3212
761,2018-04-06 00:00:00,820,1,10,4041,8030
762,2020-03-30 00:00:00,53,14,8,8220,192
763,2016-09-13 00:00:00,555,5,10,5857,2240
764,2019-03-18 00:00:00,848,6,3,5868,1719
765,2020-02-26 00:00:00,732,36,10,4019,2960
766,2017-04-04 00:00:00,71,45,6,3550,654
767,2020-05-21 00:00:00,720,14,7,8220,168
768,2019-02-15 00:00:00,621,13,9,10237,5652
769,2017-10-30 00:00:00,611,48,9,4856,2178
770,2020-06-13 00:00:00,48,36,4,4019,1184
771,2018-07-20 00:00:00,82,25,8,4460,6216
772,2017-10-10 00:00:00,949,23,3,6407,2574
773,2018-05-08 00:00:00,964,44,4,3899,176
774,2017-07-15 00:00:00,858,14,9,8220,216
775,2018-02-02 00:00:00,524,46,5,2723,185
776,2017-10-06 00:00:00,349,42,6,6201,2640
777,2017-04-25 00:00:00,45,46,10,2723,370
778,2020-07-25 00:00:00,105,50,8,9056,7328
779,2018-01-05 00:00:00,35,2,1,1565,450
780,2020-02-23 00:00:00,534,7,2,4009,1624
781,2016-12-27 00:00:00,595,16,4,9551,3956
782,2020-03-25 00:00:00,336,31,1,4203,931
783,2020-07-31 00:00:00,79,4,7,2778,5684
784,2018-11-30 00:00:00,957,37,1,8918,358
785,2020-02-15 00:00:00,431,14,1,8220,24
786,2017-05-19 00:00:00,693,22,5,655,1020
787,2019-08-26 00:00:00,615,42,7,6201,3080
788,2020-09-03 00:00:00,973,49,10,348,2430
789,2018-05-15 00:00:00,37,45,2,3550,218
790,2019-06-24 00:00:00,476,31,2,4203,1862
791,2016-10-12 00:00:00,312,30,9,9196,3762
792,2017-06-17 00:00:00,865,10,6,2863,2928
793,2018-03-30 00:00:00,812,46,3,2723,111
794,2019-02-01 00:00:00,45,29,1,2312,615
795,2019-12-04 00:00:00,651,16,9,9551,8901
796,2019-07-26 00:00:00,115,39,10,10137,4080
797,2019-03-22 00:00:00,878,8,3,4074,2913
798,2018-02-14 00:00:00,432,48,9,4856,2178
799,2017-04-14 00:00:00,985,34,3,2235,2646
800,2019-06-05 00:00:00,598,32,4,9553,3960
801,2018-09-07 00:00:00,311,23,9,6407,7722
802,2018-04-14 00:00:00,19,23,9,6407,7722
803,2018-02-12 00:00:00,195,26,1,4966,744
804,2019-03-06 00:00:00,517,29,6,2312,3690
805,2018-11-24 00:00:00,100,35,9,8211,7056
806,2016-12-29 00:00:00,998,16,1,9551,989
807,2020-07-13 00:00:00,228,33,10,8656,70
808,2017-05-01 00:00:00,123,38,4,9265,1132
809,2018-09-01 00:00:00,431,34,8,2235,7056
810,2017-03-16 00:00:00,487,39,6,10137,2448
811,2018-05-24 00:00:00,181,35,9,8211,7056
812,2016-09-15 00:00:00,298,46,4,2723,148
813,2020-02-03 00:00:00,499,35,6,8211,4704
814,2018-01-12 00:00:00,908,29,8,2312,4920
815,2019-07-14 00:00:00,224,40,6,7245,5490
816,2016-09-12 00:00:00,396,17,7,6338,2919
817,2017-04-28 00:00:00,326,34,8,2235,7056
818,2017-02-23 00:00:00,540,9,1,8971,358
819,2018-07-27 00:00:00,750,19,4,9122,2432
820,2020-08-16 00:00:00,198,11,7,4470,1134
821,2017-03-24 00:00:00,785,45,3,3550,327
822,2017-11-22 00:00:00,475,40,9,7245,8235
823,2017-09-03 00:00:00,854,16,7,9551,6923
824,2019-12-18 00:00:00,946,37,10,8918,3580
825,2018-06-08 00:00:00,432,13,1,10237,628
826,2019-10-09 00:00:00,724,1,3,4041,2409
827,2018-07-07 00:00:00,326,27,3,8329,255
828,2020-05-13 00:00:00,38,15,10,1118,7160
829,2019-01-10 00:00:00,881,22,1,655,204
830,2017-01-22 00:00:00,107,47,4,8102,868
831,2017-04-08 00:00:00,785,3,8,2138,3048
832,2019-03-28 00:00:00,476,41,6,2665,1332
833,2017-11-14 00:00:00,285,32,6,9553,5940
834,2019-07-04 00:00:00,615,2,5,1565,2250
835,2020-06-27 00:00:00,396,11,3,4470,486
836,2018-03-29 00:00:00,172,26,4,4966,2976
837,2017-08-13 00:00:00,169,10,8,2863,3904
838,2019-01-03 00:00:00,952,3,10,2138,3810
839,2019-07-03 00:00:00,503,12,7,1055,700
840,2017-01-26 00:00:00,706,38,4,9265,1132
841,2016-12-05 00:00:00,616,3,6,2138,2286
842,2020-01-06 00:00:00,896,1,5,4041,4015
843,2019-01-15 00:00:00,601,3,3,2138,1143
844,2020-08-29 00:00:00,266,34,8,2235,7056
845,2020-05-05 00:00:00,51,9,7,8971,2506
846,2020-05-01 00:00:00,172,19,1,9122,608
847,2019-09-13 00:00:00,661,32,7,9553,6930
848,2017-07-19 00:00:00,492,20,7,4184,3255
849,2019-09-09 00:00:00,564,4,10,2778,8120
850,2019-05-11 00:00:00,22,46,1,2723,37
851,2020-04-28 00:00:00,598,13,5,10237,3140
852,2020-08-31 00:00:00,794,11,6,4470,972
853,2020-07-05 00:00:00,722,39,10,10137,4080
854,2020-08-03 00:00:00,72,23,10,6407,8580
855,2016-09-26 00:00:00,96,26,1,4966,744
856,2018-05-10 00:00:00,634,34,9,2235,7938
857,2020-05-30 00:00:00,521,39,9,10137,3672
858,2019-07-18 00:00:00,73,43,3,9442,2757
859,2018-09-10 00:00:00,114,44,1,3899,44
860,2019-08-19 00:00:00,267,25,7,4460,5439
861,2018-03-23 00:00:00,909,22,2,655,408
862,2017-04-08 00:00:00,384,44,1,3899,44
863,2018-05-18 00:00:00,960,38,7,9265,1981
864,2018-05-04 00:00:00,746,11,3,4470,486
865,2018-05-02 00:00:00,741,45,9,3550,981
866,2019-09-03 00:00:00,883,3,2,2138,762
867,2017-06-18 00:00:00,593,5,2,5857,448
868,2020-05-27 00:00:00,177,3,6,2138,2286
869,2017-10-18 00:00:00,424,1,7,4041,5621
870,2019-03-07 00:00:00,223,19,6,9122,3648
871,2018-08-02 00:00:00,245,14,8,8220,192
872,2018-03-30 00:00:00,844,46,3,2723,111
873,2020-01-07 00:00:00,230,18,9,5999,90
874,2016-11-08 00:00:00,675,49,7,348,1701
875,2017-06-12 00:00:00,284,9,1,8971,358
876,2020-08-04 00:00:00,167,39,4,10137,1632
877,2019-11-03 00:00:00,70,3,1,2138,381
878,2017-06-01 00:00:00,83,17,8,6338,3336
879,2019-07-26 00:00:00,335,18,7,5999,70
880,2018-05-13 00:00:00,20,4,2,2778,1624
881,2020-01-28 00:00:00,347,26,7,4966,5208
882,2020-04-09 00:00:00,1,24,3,10030,1908
883,2018-04-28 00:00:00,131,38,1,9265,283
884,2018-03-13 00:00:00,481,27,4,8329,340
885,2017-10-13 00:00:00,575,30,3,9196,1254
886,2019-12-06 00:00:00,934,17,6,6338,2502
887,2019-03-17 00:00:00,153,20,6,4184,2790
888,2019-05-07 00:00:00,251,26,10,4966,7440
889,2018-04-07 00:00:00,439,45,7,3550,763
890,2020-03-27 00:00:00,697,20,8,4184,3720
891,2018-09-09 00:00:00,214,26,2,4966,1488
892,2019-02-15 00:00:00,943,4,2,2778,1624
893,2019-03-21 00:00:00,505,29,9,2312,5535
894,2016-09-30 00:00:00,437,14,10,8220,240
895,2019-11-15 00:00:00,901,27,1,8329,85
896,2018-04-23 00:00:00,25,1,3,4041,2409
897,2019-08-02 00:00:00,777,12,4,1055,400
898,2020-07-04 00:00:00,324,48,7,4856,1694
899,2018-10-26 00:00:00,569,34,5,2235,4410
900,2019-06-26 00:00:00,787,45,9,3550,981
901,2018-05-05 00:00:00,257,35,10,8211,7840
902,2020-01-05 00:00:00,290,35,10,8211,7840
903,2017-06-30 00:00:00,422,5,10,5857,2240
904,2017-11-17 00:00:00,619,4,8,2778,6496
905,2016-11-06 00:00:00,547,3,8,2138,3048
906,2020-03-03 00:00:00,35,14,2,8220,48
907,2018-09-03 00:00:00,666,44,8,3899,352
908,2019-06-09 00:00:00,420,18,9,5999,90
909,2020-04-24 00:00:00,732,34,10,2235,8820
910,2019-12-23 00:00:00,854,11,6,4470,972
911,2018-07-02 00:00:00,40,11,1,4470,162
912,2020-06-13 00:00:00,197,36,4,4019,1184
913,2017-02-28 00:00:00,827,21,9,1196,4644
914,2020-09-01 00:00:00,822,11,8,4470,1296
915,2019-09-26 00:00:00,198,36,10,4019,2960
916,2018-05-18 00:00:00,154,25,8,4460,6216
917,2019-04-28 00:00:00,1,42,3,6201,1320
918,2018-05-23 00:00:00,719,11,10,4470,1620
919,2018-01-21 00:00:00,650,40,1,7245,915
920,2019-07-30 00:00:00,531,17,5,6338,2085
921,2019-08-08 00:00:00,143,26,10,4966,7440
922,2020-05-12 00:00:00,118,36,10,4019,2960
923,2018-01-30 00:00:00,770,22,7,655,1428
924,2018-11-28 00:00:00,345,18,3,5999,30
925,2018-03-20 00:00:00,113,33,5,8656,35
926,2019-09-20 00:00:00,159,38,10,9265,2830
927,2020-06-26 00:00:00,288,13,8,10237,5024
928,2017-07-10 00:00:00,355,32,1,9553,990
929,2019-01-09 00:00:00,782,44,3,3899,132
930,2017-12-05 00:00:00,794,3,7,2138,2667
931,2019-05-21 00:00:00,93,40,1,7245,915
932,2020-04-18 00:00:00,5,41,4,2665,888
933,2020-08-01 00:00:00,295,38,7,9265,1981
934,2020-07-02 00:00:00,274,20,7,4184,3255
935,2020-04-25 00:00:00,514,8,8,4074,7768
936,2016-11-03 00:00:00,688,40,7,7245,6405
937,2018-08-17 00:00:00,685,46,1,2723,37
938,2019-10-11 00:00:00,779,44,7,3899,308
939,2020-07-01 00:00:00,544,42,1,6201,440
940,2018-09-25 00:00:00,77,23,2,6407,1716
941,2017-12-03 00:00:00,595,32,2,9553,1980
942,2017-05-31 00:00:00,737,50,6,9056,5496
943,2018-11-09 00:00:00,138,10,7,2863,3416
944,2017-02-23 00:00:00,774,2,3,1565,1350
945,2019-12-26 00:00:00,431,27,3,8329,255
946,2019-03-17 00:00:00,200,46,1,2723,37
947,2020-06-04 00:00:00,670,39,7,10137,2856
948,2017-06-30 00:00:00,948,21,10,1196,5160
949,2018-09-01 00:00:00,571,5,6,5857,1344
950,2018-12-13 00:00:00,430,4,6,2778,4872
951,2018-06-02 00:00:00,337,48,5,4856,1210
952,2017-04-20 00:00:00,626,17,7,6338,2919
953,2019-12-19 00:00:00,889,40,5,7245,4575
954,2017-07-12 00:00:00,153,40,6,7245,5490
955,2017-04-25 00:00:00,559,30,7,9196,2926
956,2018-11-24 00:00:00,612,11,2,4470,324
957,2020-07-17 00:00:00,50,27,8,8329,680
958,2019-01-13 00:00:00,934,14,9,8220,216
959,2019-07-28 00:00:00,651,32,8,9553,7920
960,2018-05-17 00:00:00,529,8,7,4074,6797
961,2017-09-15 00:00:00,742,27,5,8329,425
962,2019-03-31 00:00:00,924,34,7,2235,6174
963,2017-09-14 00:00:00,344,22,7,655,1428
964,2018-06-01 00:00:00,217,18,9,5999,90
965,2018-12-08 00:00:00,562,28,8,919,4816
966,2017-05-15 00:00:00,214,7,5,4009,4060
967,2019-09-26 00:00:00,849,32,7,9553,6930
968,2020-03-08 00:00:00,591,46,8,2723,296
969,2017-09-16 00:00:00,273,48,3,4856,726
970,2018-11-29 00:00:00,31,49,4,348,972
971,2020-04-16 00:00:00,173,5,2,5857,448
972,2019-04-01 00:00:00,828,16,2,9551,1978
973,2017-07-17 00:00:00,844,23,3,6407,2574
974,2018-11-02 00:00:00,859,16,4,9551,3956
975,2019-09-27 00:00:00,830,31,9,4203,8379
976,2018-06-21 00:00:00,735,43,4,9442,3676
977,2020-01-20 00:00:00,510,50,9,9056,8244
978,2017-12-12 00:00:00,895,34,8,2235,7056
979,2017-10-12 00:00:00,396,10,5,2863,2440
980,2018-10-09 00:00:00,688,18,6,5999,60
981,2020-03-30 00:00:00,589,28,7,919,4214
982,2018-02-28 00:00:00,142,35,7,8211,5488
983,2019-03-29 00:00:00,819,4,1,2778,812
984,2017-09-27 00:00:00,941,50,5,9056,4580
985,2019-03-21 00:00:00,365,20,3,4184,1395
986,2018-01-10 00:00:00,726,50,10,9056,9160
987,2019-04-24 00:00:00,90,9,6,8971,2148
988,2017-09-11 00:00:00,249,11,6,4470,972
989,2019-11-12 00:00:00,499,26,3,4966,2232
990,2019-07-22 00:00:00,810,49,7,348,1701
991,2019-06-27 00:00:00,903,36,10,4019,2960
992,2017-09-29 00:00:00,938,34,2,2235,1764
993,2020-05-20 00:00:00,803,35,4,8211,3136
994,2018-10-05 00:00:00,82,29,1,2312,615
995,2018-08-31 00:00:00,991,42,7,6201,3080
996,2018-01-12 00:00:00,971,17,8,6338,3336
997,2016-12-29 00:00:00,994,34,6,2235,5292
998,2020-05-19 00:00:00,389,20,8,4184,3720
999,2016-10-26 00:00:00,997,45,10,3550,1090
1000,2017-07-15 00:00:00,775,46,6,2723,222
1001,2019-12-19 00:00:00,418,30,3,9196,1254
1002,2019-11-25 00:00:00,961,13,2,10237,1256
1003,2020-06-29 00:00:00,140,10,7,2863,3416
1004,2020-02-08 00:00:00,629,39,4,10137,1632
1005,2019-07-14 00:00:00,66,1,2,4041,1606
1006,2017-08-01 00:00:00,606,8,4,4074,3884
1007,2016-11-07 00:00:00,392,7,7,4009,5684
1008,2019-05-24 00:00:00,6,30,3,9196,1254
1009,2017-03-04 00:00:00,957,45,3,3550,327
1010,2018-03-15 00:00:00,566,37,1,8918,358
1011,2018-08-06 00:00:00,851,12,7,1055,700
1012,2019-10-28 00:00:00,73,1,9,4041,7227
1013,2018-03-02 00:00:00,539,41,2,2665,444
1014,2020-04-06 00:00:00,999,41,9,2665,1998
1015,2019-01-05 00:00:00,850,5,8,5857,1792
1016,2019-07-14 00:00:00,310,22,9,655,1836
1017,2017-08-02 00:00:00,737,7,2,4009,1624
1018,2019-12-12 00:00:00,7,26,1,4966,744
1019,2018-01-19 00:00:00,571,49,1,348,243
1020,2020-06-29 00:00:00,889,28,4,919,2408
1021,2018-06-23 00:00:00,800,46,1,2723,37
1022,2017-10-18 00:00:00,720,12,5,1055,500
1023,2018-05-26 00:00:00,995,23,7,6407,6006
1024,2017-04-02 00:00:00,707,43,8,9442,7352
1025,2018-08-05 00:00:00,861,4,3,2778,2436
1026,2017-07-27 00:00:00,60,8,1,4074,971
1027,2019-03-20 00:00:00,876,41,9,2665,1998
1028,2019-06-07 00:00:00,926,49,3,348,729
1029,2018-02-25 00:00:00,76,4,8,2778,6496
1030,2018-07-11 00:00:00,901,47,10,8102,2170
1031,2016-12-29 00:00:00,385,24,4,10030,2544
1032,2019-02-01 00:00:00,839,10,2,2863,976
1033,2017-04-10 00:00:00,888,50,4,9056,3664
1034,2020-07-16 00:00:00,514,35,5,8211,3920
1035,2019-06-28 00:00:00,656,33,4,8656,28
1036,2017-09-20 00:00:00,107,4,1,2778,812
1037,2016-11-29 00:00:00,470,7,5,4009,4060
1038,2020-04-11 00:00:00,813,41,10,2665,2220
1039,2019-11-05 00:00:00,575,1,10,4041,8030
1040,2020-02-18 00:00:00,338,37,10,8918,3580
1041,2017-07-18 00:00:00,811,46,9,2723,333
1042,2018-01-01 00:00:00,474,31,3,4203,2793
1043,2018-08-06 00:00:00,214,21,9,1196,4644
